,baseline_result,baseline_time*100,best_search_result,channel,difference,search_time
A,2.2443140684507137,0.042939186096191406,1.8583667983981316,"[[1.23164357 1.38752934 0.16900223 0.3134486 ]
 [1.19238244 0.75956862 0.36013349 1.55297046]
 [0.46977568 1.50285137 0.89729298 1.70094209]
 [0.56767194 1.36270168 0.77588123 1.1513694 ]]",0.171966693734183,0.3955411911010742
