,baseline_result,baseline_time*100,best_search_result,channel,difference,search_time
A,3.569672854133382,0.6364583969116211,1.5131829217042934,"[[0.54670885 0.90644015 0.11450707 0.83528085 1.11682226 0.2231626
  0.5560223  1.71118277 0.90786409 1.97528775 0.78004749 2.01969827
  0.55495317 2.98562108 0.66323997 1.05560146 1.55113814 1.60798358
  0.43621036 0.26059809 0.92303046 0.78583135 0.3608028  0.39211469
  0.73637523 0.22202971 0.84310341 1.01324978 0.42603093 0.15508801]
 [0.91535213 0.63816061 1.25277923 0.71355228 1.02428547 1.61812417
  1.51811068 1.10330697 0.9969983  0.89385681 0.80586316 0.4706539
  0.88399222 0.58253669 0.34860865 0.63453786 1.45401134 0.41478018
  0.60929081 1.94436244 0.70908589 0.56180818 0.6688521  0.13372296
  0.5967342  0.51814649 0.75647398 0.26130325 0.50025772 0.17108348]
 [0.76650558 0.12951603 0.39951515 0.79988077 0.43410807 0.45640046
  0.71661721 1.09487461 0.67539678 0.91993216 1.53174874 0.29581137
  1.5097315  1.72521185 0.63439133 1.01750184 1.01864641 0.34921504
  0.15935999 0.29860228 0.30888956 0.88340295 0.5123511  0.1103738
  1.09207175 1.38845171 1.94524439 1.28383883 0.68679793 1.18755765]
 [0.44854381 1.23039424 1.02062826 0.24330867 0.67822172 1.50280569
  0.47657022 0.31276677 0.92934399 0.45346144 0.74622917 0.85490247
  0.8248043  0.59737063 0.88768144 0.12808407 0.32634347 1.17472683
  0.99290788 1.61974063 0.71766004 1.04519645 1.00802752 1.10204001
  1.39615216 0.61678698 1.3031569  0.77165136 0.75303438 1.38177113]
 [1.4027716  0.8155325  1.378595   1.13679231 0.05532228 0.33494463
  1.11625479 1.44815829 1.67483857 0.75758991 0.70267996 1.05802311
  0.58891734 0.71214863 0.55832412 0.34793073 0.4383733  0.59532399
  0.73911486 1.3731426  0.57223402 1.32240635 0.70989057 0.54866057
  0.54073539 0.89982723 0.14178431 0.52076958 0.36490167 0.37933243]
 [0.59617233 0.70735911 0.73369558 1.00989346 0.67524643 0.81435698
  0.46340297 0.66943328 0.49346168 0.39889491 0.99100623 0.81539512
  0.8991266  0.3505301  1.45623203 0.37338093 2.08794948 0.85286599
  0.67089093 0.61542905 1.57031642 0.94421824 1.81313594 0.72035889
  1.16403269 1.24377389 0.89989937 0.77167448 1.56709    0.8015364 ]
 [0.5177874  0.45710042 0.76155006 0.4568161  0.36119006 0.76303644
  1.40017689 0.93547546 0.5360066  1.62511854 0.71648314 1.68540708
  1.32358097 0.6884558  0.99465348 0.44782615 0.70823235 0.84562688
  0.6167482  1.02555704 1.09192488 0.56421238 0.66943802 0.54741138
  0.90296837 1.28306188 0.87546995 1.01320176 0.65502799 2.1317275 ]
 [0.8896904  0.35712976 0.54908047 2.13944707 0.7147884  1.57146549
  0.75562252 1.36828232 1.52351999 1.25308706 0.94944358 0.90230521
  0.80119689 0.90888552 0.89285377 0.66303246 0.71813967 1.42322782
  0.39100147 0.9077816  0.98823253 0.86277132 1.31214141 0.4693138
  0.82283071 0.36105086 0.42920277 1.73947656 0.51458467 1.16527354]
 [0.10142484 0.64553809 1.06599369 0.32279918 1.39750414 0.76649412
  1.43046428 0.35851089 1.39403213 0.53595769 0.44944546 1.04951601
  0.24000819 0.48423032 1.66354414 0.57026411 0.58221486 0.64101433
  0.51771342 0.75671433 1.07351328 1.4097435  1.01327882 0.43184576
  0.72221275 0.52516505 0.42731734 0.86592804 2.29658604 2.06299241]
 [0.82892872 1.18946258 0.95793169 1.20301559 0.84101271 0.59175303
  1.26022769 1.45547466 0.67598173 0.45672938 1.23007255 1.65009665
  0.77942479 0.1910027  1.39694391 0.12177152 0.84543564 1.16800215
  0.47089753 0.95947653 1.10603884 0.43337251 2.34639615 0.71712741
  0.99183922 0.51493904 1.05238164 0.19625108 1.42488858 1.69652908]
 [0.97015701 1.58483698 0.9174762  0.46859914 2.1699291  1.65664861
  0.52604734 1.1168828  0.6664075  0.32653928 0.53030791 0.12952675
  0.52849828 0.82323086 0.21904256 0.82060147 1.20558886 0.92395479
  0.51186733 1.45706709 0.9677216  1.42156315 0.70759008 2.01630168
  1.14572699 0.7795824  0.08076972 0.46133555 1.54652603 0.47965724]
 [1.60992639 0.82209905 0.63326038 2.17601788 0.64461176 0.94356499
  0.67041476 0.44998309 0.69122644 0.24305515 1.06950667 0.39238006
  1.99385303 1.7248753  0.64166042 1.91799372 1.79901575 0.62451927
  1.61175908 1.49793943 0.38950531 0.62171199 1.3987797  1.51915325
  0.24918957 0.90898973 0.41189638 0.6997869  1.01623664 1.14834584]
 [0.50842004 1.94052281 0.41239156 1.22618356 1.06327638 1.24248462
  0.80428593 0.39200262 1.18552015 1.61034637 0.48831681 0.9702388
  1.24333499 0.60911515 1.52799377 1.66779118 0.45111828 0.60861231
  0.5908261  1.25046302 1.20120655 0.92244928 1.33377998 0.67752201
  0.40619858 1.22915615 1.57261031 1.1968423  0.96748451 0.74497593]
 [0.43922021 0.71011423 1.0623293  0.3682034  0.73921499 2.12842319
  0.66279057 0.70603166 1.70656107 0.50070348 0.46816067 0.32770506
  0.65010813 0.85836826 0.85358421 0.57828992 0.52985845 0.65771069
  1.41374453 0.92483637 0.64977684 0.15525261 0.62987887 0.1336992
  0.8523668  1.71020357 2.1263586  1.01676569 0.55276248 0.61140536]
 [1.59780952 0.24634092 0.8393622  1.4376928  2.01225503 0.28755322
  0.69272758 0.75951405 1.09223911 0.23719329 1.00768682 0.99252481
  0.85047984 1.818895   1.85997167 0.34335576 1.39361335 1.35830347
  1.31177834 0.5604084  1.52793911 0.4109371  0.40957742 0.84760781
  1.50768479 0.89288854 0.61867817 1.30612416 1.23223269 0.55627249]
 [0.52013888 0.85762498 0.61952668 0.80231695 0.64892641 0.87490238
  0.76112482 1.12463113 1.20145306 0.98387749 1.07233908 0.07947822
  0.93250504 1.38911807 0.43686385 1.36578503 0.69950698 0.75060074
  0.28715496 0.23568972 0.31173125 2.27982116 0.92862066 0.82749158
  0.88855892 0.66726222 1.30699762 0.66584587 0.39373898 2.08668676]
 [1.33082669 0.74944871 0.64381159 1.01549703 1.16374666 0.94488481
  0.20966917 1.29707221 1.36910429 0.76121645 0.87922627 0.58228379
  0.40715593 0.48906822 0.92502931 0.39820098 0.4601033  0.41741485
  1.01054361 0.61836127 0.62509883 0.62182426 1.61012886 1.02556735
  1.68955271 1.21412331 0.94903122 0.48975353 1.08934813 0.85227789]
 [1.15956563 0.03917298 0.71977545 0.75160537 1.32044212 0.73767903
  0.78655834 1.35425073 1.26273296 0.38379358 1.00030303 0.59894989
  0.35768567 0.63002593 2.2748371  1.14713454 0.71853338 1.01283696
  0.25789368 0.45959274 0.36492364 0.51959652 1.47228981 0.75671591
  0.98698512 1.44116743 0.10135517 0.91598515 0.08783795 0.66769835]
 [0.74097321 1.21351109 0.28917799 0.74962725 1.20570879 0.90625311
  0.24587587 0.31469575 0.99258746 0.56240315 0.59457327 0.8724513
  1.1641238  1.44296001 0.63992332 1.03153537 0.83635167 0.8469476
  1.18814681 1.19220379 0.86465638 1.19706416 1.39184172 1.68788157
  0.61319154 0.34673259 0.65860316 1.45162049 0.98844504 1.39138542]
 [0.31100763 0.57685751 0.43430694 0.96398626 0.23314471 1.00696781
  0.73253841 0.37408857 1.02145638 1.27076811 0.95904225 0.4555547
  0.80007867 1.65997509 0.6326998  1.56496035 1.67253429 1.43981845
  1.36508702 0.77027508 0.78969003 0.69886894 0.53408543 0.23393451
  1.35644045 1.15934459 0.82932745 1.34116829 1.64368605 0.4490604 ]
 [0.45223142 0.66780105 1.40264405 0.32610734 0.71722025 0.38892324
  1.40190171 0.86952506 0.94361744 1.23517182 0.28164466 0.72025533
  1.25864501 1.2526885  1.23978057 0.59753108 0.91207773 0.73483147
  1.78770441 0.97589164 1.10456532 0.48858838 1.28829535 1.47442867
  1.80277345 0.74654231 0.66465281 1.36345848 0.58053069 0.60117016]
 [1.12914221 1.27497126 1.6070581  0.38167226 0.98320053 0.53054154
  0.38726888 0.79922472 0.54187814 1.16948651 0.30512926 0.92690393
  0.35113052 0.4328503  0.53751152 0.74673515 0.48130613 0.66669307
  0.8832826  0.51653463 1.93499304 0.35844565 1.12984182 1.03465614
  0.55104219 1.12987249 0.55257148 1.4275461  1.51587321 0.91188363]
 [0.58729947 1.02357258 1.01372216 0.97931262 0.5382036  0.98607683
  1.90897657 2.06207504 1.36912346 0.81822692 0.47798859 0.28784554
  0.27371955 0.29767696 0.93302051 0.68899428 0.44568375 1.16838077
  0.45742324 0.50457547 1.37053705 0.23250116 0.60428771 0.93101221
  1.31563749 0.83092419 0.36615852 0.92140328 1.52910546 0.79571543]
 [1.30305857 1.05094437 0.92650491 1.0096529  0.84355007 0.8925328
  1.14110667 1.288918   0.58471519 0.22063838 1.15980383 0.96542293
  0.92261329 0.68668164 0.77125062 0.88015448 0.68917582 0.719306
  0.39429087 1.64109188 1.18452617 0.22545136 0.5863399  0.87615987
  1.40161518 0.81529109 0.55545682 0.23377995 1.74785056 0.90033836]
 [1.04627879 0.76236115 1.06638657 0.93434385 0.91883487 0.69858806
  1.39462156 0.80408989 0.96678414 1.29189871 0.38576008 0.69696526
  0.25833128 1.11351015 1.65547488 1.44395353 0.60283277 1.19274003
  0.49893099 1.75230014 1.05860822 1.40305543 0.94816674 1.11515026
  1.39216928 1.02522494 0.4717817  0.67837568 1.18699968 0.49113103]
 [0.47451348 0.28162076 0.29259142 0.70273901 0.95110435 2.25247404
  1.2346776  0.94597256 0.66119287 0.32725867 0.18591176 1.07147181
  1.096712   0.76677588 0.51930366 1.22364926 0.78844956 0.05507597
  2.10495598 0.94157134 0.92457229 1.23308664 1.13027514 0.26648457
  1.31171649 0.4225207  1.59748733 0.81533886 0.34071272 1.10261076]
 [0.72926318 0.65408935 0.949853   0.39555961 0.33167658 1.20474724
  0.34741097 0.25061396 1.09032384 0.41619931 0.74381024 1.57279442
  0.58468247 0.60274056 0.51883398 0.9233154  1.27736986 0.47718207
  0.48877219 0.77427498 0.42185474 0.61303429 0.90543596 0.9954419
  0.29341542 1.47412376 0.50552255 0.76720903 1.29192852 0.3760585 ]
 [0.63832628 0.84407908 0.83597165 0.58945892 0.71899104 0.95159552
  0.38780612 0.42829242 1.63639792 0.94623189 0.81225287 0.081878
  1.83651875 0.79676878 0.81574681 2.02697552 0.51566404 0.81377608
  1.41273756 1.68373438 1.57408764 1.37193381 0.23603554 0.86846121
  0.34942906 0.97854761 2.49069978 1.60142668 0.20915399 0.9146532 ]
 [1.17323629 0.41761885 1.89579468 1.22516099 0.94310495 1.23377241
  0.37717519 0.18333972 0.68554855 0.12281164 0.37083107 1.46975111
  0.82275892 0.53965728 0.53837076 1.45388288 0.32971652 0.62237137
  0.90484045 0.53978989 1.36103686 1.60688078 1.45142694 0.77225043
  0.20038479 0.49473924 0.54991027 0.75674367 0.96401927 0.11653537]
 [1.63678489 1.38876676 1.70517087 1.88778664 1.43559463 0.94543341
  1.07383009 1.1793575  0.39343703 0.39754919 0.6517243  0.99180123
  1.5869822  0.78104701 0.8418295  0.75180009 1.60346947 0.58559887
  1.54588505 0.65631223 0.43828948 1.65655495 0.96162565 1.81012614
  1.09685664 1.14242103 0.97980883 0.87306597 0.83311939 0.79527148]]",0.5761003925185597,1.3791418075561523
