,baseline_result,baseline_time*100,best_search_result,channel,difference,search_time
A,2.359807935592814,0.11963844299316406,1.6377386513458927,"[[1.55483545 1.30546857 0.60559041 0.9026816  1.17244429 0.23871733]
 [0.63702501 1.55054381 0.26542364 1.50726182 1.34521676 1.48403443]
 [0.79863296 1.58152704 0.65461146 1.1182623  1.21481783 1.18866814]
 [0.34156648 0.31650095 0.54834427 0.77166577 0.50679724 0.20136744]
 [0.89480748 0.18472259 0.87471173 1.0816962  0.17331592 0.14254523]
 [0.68401583 1.02931223 1.30447936 0.78241129 0.52350459 0.58111614]]",0.3059864632862709,0.39807701110839844
