,baseline_result,baseline_time*100,best_search_result,channel,difference,search_time
A,2.5096325730847484,0.24585723876953125,1.3507938481727435,"[[0.8208625  0.75495161 0.14070989 0.50597047 1.07882365 0.21782004
  0.29629663 1.55414473 0.69977109 1.49340916]
 [0.56916166 1.54520223 0.72994353 1.64217031 1.52353858 1.18213552
  1.19515391 1.29365576 0.3969895  1.35805448]
 [0.56549862 1.0066027  1.33343393 1.01119397 0.46790203 0.27331596
  0.8278404  1.13861172 1.56564198 0.36778093]
 [0.71535478 1.12226207 1.17083554 0.79457933 0.14770137 0.63299368
  1.52921195 1.15671807 0.60670925 1.0598121 ]
 [0.61570979 0.34285631 0.64272978 0.07280545 0.33691504 0.89599271
  1.29779839 0.54295858 0.60203427 0.81727525]
 [0.16951344 0.72433952 0.74022335 0.45900641 0.63991038 0.84342824
  0.33208782 0.68590733 0.52711746 0.18166151]
 [1.07987081 0.70223597 0.3026572  0.60851207 0.147987   0.24913263
  0.57153345 1.10306888 0.6452991  0.83704246]
 [1.61710879 0.39940611 1.08793016 0.88525077 0.89243747 1.02535705
  0.79081224 0.77521285 0.76204059 0.16894881]
 [0.47690943 0.69506968 0.79648134 0.23366458 0.57969592 1.55808715
  1.13368979 0.61109281 0.53795617 0.73086584]
 [0.72854711 2.03233926 1.4920254  0.66190776 0.67830911 1.03580534
  0.49030671 0.67669957 1.03591964 1.07942937]]",0.46175632932895944,0.5875554084777832
