,baseline_result,baseline_time*100,best_search_result,channel,difference,search_time
A,2.9932118215542247,0.09412765502929688,1.9799211927957605,"[[0.48855608 0.74061255 0.54273399 0.89793907 1.24752659 0.71433773
  0.52415412 1.55753084]
 [0.07598131 1.72937465 0.70919588 1.7610886  0.96041595 1.40487491
  0.66108289 1.01775387]
 [1.14279287 1.33216835 0.38882711 0.22726666 0.73743136 1.54294862
  0.63283501 0.61726086]
 [0.47139183 0.75200216 0.83304968 1.52665776 1.02170168 0.04230702
  0.63361833 1.11703712]
 [1.17266894 0.41778632 0.92329852 0.65525269 1.62005477 1.10241875
  0.61883218 0.98229295]
 [0.46274603 0.10465759 0.70074403 0.14172266 0.74597656 0.22069285
  1.36897355 0.66756848]
 [0.75867192 1.21923615 1.37692531 0.78036587 0.58054674 0.54302384
  0.46981972 1.36158933]
 [0.31823034 0.74047715 1.33343451 1.01935971 0.76281231 0.21237555
  0.31565094 0.90799546]]",0.33852954256752643,0.6218369007110596
